best_codec,best_level,best_strategy,best_transform,expected_bpb,expected_compression_time,expected_decompression_time,profile,profile_score,sample_id,source_category,source_group,split
zstd,6,zstd|6|identity,identity,0.8504706474096428,0.0005951000057393685,7.54000066081062e-05,balanced,0.009345241706954475,2e045845e47e95509422,binary,real:apps\admin_dotnet\obj\Debug\net8.0\AdminDotNet.assets.cache,validation
brotli,11,brotli|11|identity,identity,7.35302734375,0.49619150000216905,0.001034300003084354,smallest,0.016548572345022508,2e1280effc84c52c6797,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\04_21__walking_down_street_outside_angry__5Y31RZP8.mp4,train
zstd,1,zstd|1|identity,identity,7.510498046875,0.00034070000401698053,3.310000465717167e-05,fastest,0.013332759338285408,2e1280effc84c52c6797,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\04_21__walking_down_street_outside_angry__5Y31RZP8.mp4,train
brotli,6,brotli|6|identity,identity,7.3690185546875,0.003575700000510551,0.0005960999988019466,balanced,0.025145326992209286,2e1280effc84c52c6797,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\04_21__walking_down_street_outside_angry__5Y31RZP8.mp4,train
brotli,6,brotli|6|identity,identity,0.6201643240815257,0.0033073000086005777,0.0002057999954558909,smallest,0.01093993882442621,2e87b733608e33a5e900,logs,real:engines\XAI-Compress\data\domain_focused\archive\wandb\run-20241217_020210-f69emzpa\logs\debug.log,train
zstd,1,zstd|1|identity,identity,0.7249723943029327,0.0002153999957954511,8.589999924879521e-05,fastest,0.00330714168468158,2e87b733608e33a5e900,logs,real:engines\XAI-Compress\data\domain_focused\archive\wandb\run-20241217_020210-f69emzpa\logs\debug.log,train
zstd,6,zstd|6|identity,identity,0.6617881005408845,0.0007690000056754798,6.900000153109431e-05,balanced,0.009652066411937475,2e87b733608e33a5e900,logs,real:engines\XAI-Compress\data\domain_focused\archive\wandb\run-20241217_020210-f69emzpa\logs\debug.log,train
brotli,11,brotli|11|identity,identity,1.747314453125,0.24009570000634994,0.0005818000063300133,smallest,0.015394990501045891,2ed853a5357421783bf8,source_code,real:apps\web_angular\.angular\cache\20.3.28\xai-web\vite\deps\chunk-CZENYOMI.js,train
zstd,3,zstd|3|identity,identity,2.1630859375,0.0008897000079741701,0.00024850000045262277,fastest,0.00850291852606079,2ed853a5357421783bf8,source_code,real:apps\web_angular\.angular\cache\20.3.28\xai-web\vite\deps\chunk-CZENYOMI.js,train
zstd,9,zstd|9|identity,identity,1.9664306640625,0.004553100006887689,0.00025299999106209725,balanced,0.023720931424191686,2ed853a5357421783bf8,source_code,real:apps\web_angular\.angular\cache\20.3.28\xai-web\vite\deps\chunk-CZENYOMI.js,train
brotli,11,brotli|11|identity,identity,6.721923828125,0.24754460000258405,0.0012439999991329387,smallest,0.017127098672025894,2f075005983fee86200a,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_25__talking_against_wall__Z7FQ69VP.mp4,train
zstd,1,zstd|1|identity,identity,6.9979248046875,0.0003547000087564811,3.9699996705166996e-05,fastest,0.012731563356187024,2f075005983fee86200a,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_25__talking_against_wall__Z7FQ69VP.mp4,train
brotli,6,brotli|6|identity,identity,6.7431640625,0.003967399999964982,0.0006105000065872446,balanced,0.02615041371561047,2f075005983fee86200a,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_25__talking_against_wall__Z7FQ69VP.mp4,train
bzip2,9,bzip2|9|identity,identity,1.83740234375,0.011054199989303015,0.0038167000020621344,smallest,0.010710128580441475,2f3edbdc662d4b8c8bc6,binary,real:apps\web_angular\.angular\cache\20.3.28\xai-web\vite\deps\chunk-VISR7373.js.map,validation
zstd,3,zstd|3|identity,identity,2.2713623046875,0.0009428999910596758,0.00025850000383798033,fastest,0.010519134680759514,2f3edbdc662d4b8c8bc6,binary,real:apps\web_angular\.angular\cache\20.3.28\xai-web\vite\deps\chunk-VISR7373.js.map,validation
deflate,6,deflate|6|identity,identity,2.087646484375,0.0028011999966111034,0.0003338000096846372,balanced,0.02887737977393198,2f3edbdc662d4b8c8bc6,binary,real:apps\web_angular\.angular\cache\20.3.28\xai-web\vite\deps\chunk-VISR7373.js.map,validation
brotli,9,brotli|9|identity,identity,6.3887939453125,0.02703480000491254,0.0006275000050663948,smallest,0.002064080661170333,2f5c47c84a221f5cea13,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_09__talking_angry_couch__6KUOFMZW.mp4,train
zstd,1,zstd|1|identity,identity,6.7286376953125,0.0004941999941365793,4.060000355821103e-05,fastest,0.012345023789110293,2f5c47c84a221f5cea13,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_09__talking_angry_couch__6KUOFMZW.mp4,train
brotli,6,brotli|6|identity,identity,6.3902587890625,0.0036917999968864024,0.0006468000065069646,balanced,0.018498428071669168,2f5c47c84a221f5cea13,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_09__talking_angry_couch__6KUOFMZW.mp4,train
brotli,11,brotli|11|identity,identity,3.592705167173252,0.013947999992524274,8.749999688006938e-05,smallest,0.0162422706133192,2fe2e77abce0b076c014,source_code,real:apps\desktop_flutter\windows\runner\main.cpp,validation
zstd,3,zstd|3|identity,identity,4.455927051671733,0.00010299999848939478,4.020000051241368e-05,fastest,0.022963645531343467,2fe2e77abce0b076c014,source_code,real:apps\desktop_flutter\windows\runner\main.cpp,validation
deflate,9,deflate|9|identity,identity,4.231003039513678,0.00018730000010691583,4.089999129064381e-05,balanced,0.07615778061421236,2fe2e77abce0b076c014,source_code,real:apps\desktop_flutter\windows\runner\main.cpp,validation
brotli,6,brotli|6|identity,identity,6.416666666666667,0.0005507000023499131,4.129999433644116e-05,smallest,0.0042851643991878244,2ffff4aab3653131b3ec,json,real:apps\desktop_flutter\.dart_tool\extension_discovery\vs_code.json,train
raw,,raw|default|identity,identity,8.0,7.800001185387373e-06,5.599998985417187e-06,fastest,0.013380281690140845,2ffff4aab3653131b3ec,json,real:apps\desktop_flutter\.dart_tool\extension_discovery\vs_code.json,train
brotli,6,brotli|6|identity,identity,6.416666666666667,0.0005507000023499131,4.129999433644116e-05,balanced,0.06264127548584222,2ffff4aab3653131b3ec,json,real:apps\desktop_flutter\.dart_tool\extension_discovery\vs_code.json,train
brotli,11,brotli|11|identity,identity,6.8218994140625,0.48722429999907035,0.0010016000014729798,smallest,0.0167257188325641,302a07d24b61368de502,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\03_26__talking_against_wall__WBSXBL82.mp4,test
zstd,3,zstd|3|identity,identity,7.145263671875,0.0004315999976824969,4.129999433644116e-05,fastest,0.015364654797618211,302a07d24b61368de502,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\03_26__talking_against_wall__WBSXBL82.mp4,test
brotli,6,brotli|6|identity,identity,6.8465576171875,0.004376400000182912,0.0005303000070853159,balanced,0.02424785547791876,302a07d24b61368de502,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\03_26__talking_against_wall__WBSXBL82.mp4,test
brotli,9,brotli|9|identity,identity,7.2864990234375,0.027306700008921325,0.0006305999995674938,smallest,0.014948171003403274,305cd5af1b0709b0c083,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\03_21__exit_phone_room__YCSEBZO4.mp4,train
zstd,1,zstd|1|identity,identity,7.43896484375,0.00034440000308677554,3.9000005926936865e-05,fastest,0.012418781843328678,305cd5af1b0709b0c083,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\03_21__exit_phone_room__YCSEBZO4.mp4,train
brotli,6,brotli|6|identity,identity,7.288330078125,0.0038526999996975064,0.0005949000042164698,balanced,0.0210198467113911,305cd5af1b0709b0c083,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\03_21__exit_phone_room__YCSEBZO4.mp4,train
raw,,raw|default|identity,identity,8.0,4.6000059228390455e-06,3.200009814463556e-06,smallest,0.0,30c907c4dc0ac5d0a034,source_code,real:apps\public_nextjs\.next\server\interception-route-rewrite-manifest.js,train
raw,,raw|default|identity,identity,8.0,4.6000059228390455e-06,3.200009814463556e-06,fastest,0.0,30c907c4dc0ac5d0a034,source_code,real:apps\public_nextjs\.next\server\interception-route-rewrite-manifest.js,train
raw,,raw|default|identity,identity,8.0,4.6000059228390455e-06,3.200009814463556e-06,balanced,0.0,30c907c4dc0ac5d0a034,source_code,real:apps\public_nextjs\.next\server\interception-route-rewrite-manifest.js,train
brotli,11,brotli|11|identity,identity,4.264404296875,0.38433159999840427,0.001160400002845563,smallest,0.027677926335587313,30eca089ba1e87af7f52,model,real:engines\XAI-Compress\results\model_search\imports\auto\residual-scale-depth-3c28504154\v1\results\model_search\residual_scale_depth\short_screen.epoch-0001.pt,validation
zstd,3,zstd|3|identity,identity,4.6708984375,0.0005256000004010275,0.0002263000060338527,fastest,0.014898425175527755,30eca089ba1e87af7f52,model,real:engines\XAI-Compress\results\model_search\imports\auto\residual-scale-depth-3c28504154\v1\results\model_search\residual_scale_depth\short_screen.epoch-0001.pt,validation
zstd,9,zstd|9|identity,identity,4.59326171875,0.0026174999948125333,0.00023040000814944506,balanced,0.04864355790517331,30eca089ba1e87af7f52,model,real:engines\XAI-Compress\results\model_search\imports\auto\residual-scale-depth-3c28504154\v1\results\model_search\residual_scale_depth\short_screen.epoch-0001.pt,validation
brotli,11,brotli|11|identity,identity,2.8823866896156054,0.0056404000060865656,5.160000000614673e-05,smallest,0.01774453400294845,310e77b399b1ff1a7f33,source_code,real:apps\mobile_authenticator_flutter\lib\main.dart,validation
deflate,6,deflate|6|identity,identity,3.185312679288583,7.399999594781548e-05,1.7400001524947584e-05,fastest,0.02382999521512323,310e77b399b1ff1a7f33,source_code,real:apps\mobile_authenticator_flutter\lib\main.dart,validation
deflate,9,deflate|9|identity,identity,3.185312679288583,8.179999713320285e-05,1.6599995433352888e-05,balanced,0.04045245455696619,310e77b399b1ff1a7f33,source_code,real:apps\mobile_authenticator_flutter\lib\main.dart,validation
brotli,6,brotli|6|identity,identity,6.806640625,0.001959100001840852,0.000262100002146326,smallest,0.01369377140432682,3113a97343c012980e49,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\03_01__outside_talking_still_laughing__JZUXXFRB.mp4,train
zstd,3,zstd|3|identity,identity,7.0440673828125,0.00016369999502785504,1.1800002539530396e-05,fastest,0.011030468192062742,3113a97343c012980e49,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\03_01__outside_talking_still_laughing__JZUXXFRB.mp4,train
brotli,6,brotli|6|identity,identity,6.806640625,0.001959100001840852,0.000262100002146326,balanced,0.01360839850076064,3113a97343c012980e49,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\03_01__outside_talking_still_laughing__JZUXXFRB.mp4,train
brotli,11,brotli|11|identity,identity,1.36520990723917,0.14338120000320487,0.00036980000732000917,smallest,0.015240601640529115,316bca2d06072bb82678,logs,real:engines\XAI-Compress\results\model_search\imports\candidate_a_retry_20260831\xai-compress-candidate-a-lr-0-0003-clean-retry.log,train
zstd,1,zstd|1|identity,identity,1.9454910586210195,0.0003952999977627769,0.00015729998995084316,fastest,0.00782018592496266,316bca2d06072bb82678,logs,real:engines\XAI-Compress\results\model_search\imports\candidate_a_retry_20260831\xai-compress-candidate-a-lr-0-0003-clean-retry.log,train
brotli,6,brotli|6|identity,identity,1.6804054700200823,0.004302200002712198,0.0003377000102773309,balanced,0.03329420505712395,316bca2d06072bb82678,logs,real:engines\XAI-Compress\results\model_search\imports\candidate_a_retry_20260831\xai-compress-candidate-a-lr-0-0003-clean-retry.log,train
brotli,6,brotli|6|identity,identity,6.922119140625,0.0032375000009778887,0.0003257999924244359,smallest,0.008730356080267463,3195eee4a59ac79f4da4,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\04_01__kitchen_still__6I623VU9.mp4,test
zstd,3,zstd|3|identity,identity,7.1651611328125,0.00036950000503566116,3.0300012440420687e-05,fastest,0.012856115098912354,3195eee4a59ac79f4da4,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\04_01__kitchen_still__6I623VU9.mp4,test
brotli,6,brotli|6|identity,identity,6.922119140625,0.0032375000009778887,0.0003257999924244359,balanced,0.013094665267259683,3195eee4a59ac79f4da4,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\04_01__kitchen_still__6I623VU9.mp4,test
brotli,11,brotli|11|identity,identity,6.797857907890039,0.2127084000094328,0.00026220000290777534,smallest,0.01590676196276911,31ab605dddfc0de8f009,model,real:engines\XAI-Compress\.test-tmp\kaggle-workflow-final\test_neural_rans_roundtrip0\tiny.pt,validation
zstd,6,zstd|6|identity,identity,6.994073545162442,0.0004346999921835959,8.490000618621707e-05,fastest,0.014162302278903603,31ab605dddfc0de8f009,model,real:engines\XAI-Compress\.test-tmp\kaggle-workflow-final\test_neural_rans_roundtrip0\tiny.pt,validation
brotli,6,brotli|6|identity,identity,6.864119957158158,0.0028560000064317137,0.0004842999915126711,balanced,0.05135240039637496,31ab605dddfc0de8f009,model,real:engines\XAI-Compress\.test-tmp\kaggle-workflow-final\test_neural_rans_roundtrip0\tiny.pt,validation
brotli,9,brotli|9|identity,identity,2.1898454746136866,0.0007684000011067837,2.7400004910305142e-05,smallest,0.0030645768036990277,31cfc4158bb47e02efd9,json,real:apps\public_nextjs\.next\app-build-manifest.json,validation
deflate,1,deflate|1|identity,identity,2.543046357615894,3.810001362580806e-05,1.2600008631125093e-05,fastest,0.01613584763316718,31cfc4158bb47e02efd9,json,real:apps\public_nextjs\.next\app-build-manifest.json,validation
deflate,9,deflate|9|identity,identity,2.3311258278145695,9.040000441018492e-05,1.750000228639692e-05,balanced,0.02714955080202983,31cfc4158bb47e02efd9,json,real:apps\public_nextjs\.next\app-build-manifest.json,validation
brotli,9,brotli|9|identity,identity,3.711500974658869,0.001330200000666082,3.680000372696668e-05,smallest,0.004723484638189294,3227da1dbc2dfac8e17f,source_code,real:apps\public_nextjs\.next\server\middleware-build-manifest.js,test
deflate,1,deflate|1|identity,identity,4.491228070175438,4.2100000428035855e-05,1.4099990949034691e-05,fastest,0.024358486831272883,3227da1dbc2dfac8e17f,source_code,real:apps\public_nextjs\.next\server\middleware-build-manifest.js,test
deflate,9,deflate|9|identity,identity,3.898635477582846,7.979999645613134e-05,2.099999983329326e-05,balanced,0.03858412664603641,3227da1dbc2dfac8e17f,source_code,real:apps\public_nextjs\.next\server\middleware-build-manifest.js,test
raw,,raw|default|identity,identity,8.0,8.500006515532732e-06,5.699999746866524e-06,smallest,0.0,32408d77222fb1437ee4,binary,real:engines\XAI-Compress\.test-tmp\final-all\test_v3_tiny_chunks_and_empty_1\in,train
raw,,raw|default|identity,identity,8.0,8.500006515532732e-06,5.699999746866524e-06,fastest,0.0,32408d77222fb1437ee4,binary,real:engines\XAI-Compress\.test-tmp\final-all\test_v3_tiny_chunks_and_empty_1\in,train
raw,,raw|default|identity,identity,8.0,8.500006515532732e-06,5.699999746866524e-06,balanced,0.0,32408d77222fb1437ee4,binary,real:engines\XAI-Compress\.test-tmp\final-all\test_v3_tiny_chunks_and_empty_1\in,train
brotli,4,brotli|4|identity,identity,6.424242424242424,4.4200001866556704e-05,1.0000003385357559e-05,smallest,0.0009572274809529027,324866fdc950a7df39b8,binary,real:apps\admin_dotnet\obj\Debug\net8.0\AdminDotNet.AssemblyInfoInputs.cache,validation
raw,,raw|default|identity,identity,8.0,3.500012098811567e-06,2.3000029614195228e-06,fastest,0.009154929577464789,324866fdc950a7df39b8,binary,real:apps\admin_dotnet\obj\Debug\net8.0\AdminDotNet.AssemblyInfoInputs.cache,validation
brotli,4,brotli|4|identity,identity,6.424242424242424,4.4200001866556704e-05,1.0000003385357559e-05,balanced,0.013695150840759831,324866fdc950a7df39b8,binary,real:apps\admin_dotnet\obj\Debug\net8.0\AdminDotNet.AssemblyInfoInputs.cache,validation
brotli,11,brotli|11|identity,identity,3.4098360655737703,0.008894600003259256,5.509999755304307e-05,smallest,0.016258586796248052,3262ccc3e7cb2abcfe60,source_code,real:engines\XAI-Compress\results\model_search\imports\auto\lr-0-0002-f316e33308\v1\XAI-Compress\scripts\kaggle\submit_training.ps1,validation
zstd,3,zstd|3|identity,identity,4.075288403157256,7.130000449251384e-05,2.7299989596940577e-05,fastest,0.02173459475765217,3262ccc3e7cb2abcfe60,source_code,real:engines\XAI-Compress\results\model_search\imports\auto\lr-0-0002-f316e33308\v1\XAI-Compress\scripts\kaggle\submit_training.ps1,validation
deflate,6,deflate|6|identity,identity,3.895567698846387,0.00013580000086221844,3.189999551977962e-05,balanced,0.06123851094374593,3262ccc3e7cb2abcfe60,source_code,real:engines\XAI-Compress\results\model_search\imports\auto\lr-0-0002-f316e33308\v1\XAI-Compress\scripts\kaggle\submit_training.ps1,validation
brotli,11,brotli|11|identity,identity,5.428863868986694,0.007695000007515773,4.939999780617654e-05,smallest,0.015063400934302435,329e3e0988ab39a3841f,binary,real:engines\XAI-Compress\.test-tmp\final-all\test_v3_chunk_checksum_failure0\out,test
zstd,3,zstd|3|identity,identity,6.206755373592631,6.059999577701092e-05,1.3899989426136017e-05,fastest,0.02701104841726153,329e3e0988ab39a3841f,binary,real:engines\XAI-Compress\.test-tmp\final-all\test_v3_chunk_checksum_failure0\out,test
brotli,6,brotli|6|identity,identity,5.6253838280450355,0.001554500006022863,4.730001091957092e-05,balanced,0.1134075213531667,329e3e0988ab39a3841f,binary,real:engines\XAI-Compress\.test-tmp\final-all\test_v3_chunk_checksum_failure0\out,test
brotli,11,brotli|11|identity,identity,4.269938650306749,0.0024357999936910346,3.2199997804127634e-05,smallest,0.006676728603342346,32a308c2731501ef4fec,source_code,real:apps\admin_dotnet\Services\AdminSession.cs,validation
zstd,6,zstd|6|identity,identity,4.9815950920245395,5.560000136028975e-05,1.8100006855092943e-05,fastest,0.032155581172077896,32a308c2731501ef4fec,source_code,real:apps\admin_dotnet\Services\AdminSession.cs,validation
brotli,6,brotli|6|identity,identity,4.49079754601227,0.0007668999896850437,3.4900003811344504e-05,balanced,0.08676714677434313,32a308c2731501ef4fec,source_code,real:apps\admin_dotnet\Services\AdminSession.cs,validation
brotli,11,brotli|11|identity,identity,6.13550135501355,0.002954600000521168,4.269999044481665e-05,smallest,0.009229798471083647,32a43a677188eb92d77a,json,real:apps\admin_dotnet\obj\Debug\net8.0\rjimswa.dswa.cache.json,train
deflate,9,deflate|9|identity,identity,6.569105691056911,6.0699996538460255e-05,1.6300007700920105e-05,fastest,0.03524531612434306,32a43a677188eb92d77a,json,real:apps\admin_dotnet\obj\Debug\net8.0\rjimswa.dswa.cache.json,train
brotli,4,brotli|4|identity,identity,6.482384823848238,0.00011979999544564635,2.4200009647756815e-05,balanced,0.1047226566326516,32a43a677188eb92d77a,json,real:apps\admin_dotnet\obj\Debug\net8.0\rjimswa.dswa.cache.json,train
brotli,11,brotli|11|identity,identity,6.542172903053295,0.47360650000337046,0.001297599999816157,smallest,0.01750904230453824,32ba200fc94015519830,model,real:engines\XAI-Compress\.test-tmp\final-all\test_neural_transformer_roundt0\tr.pt,train
zstd,9,zstd|9|identity,identity,6.785634306532748,0.0010499000054551288,0.00011909999011550099,fastest,0.013545022359528482,32ba200fc94015519830,model,real:engines\XAI-Compress\.test-tmp\final-all\test_neural_transformer_roundt0\tr.pt,train
brotli,6,brotli|6|identity,identity,6.655681267443221,0.002417399999103509,0.000614999997196719,balanced,0.05238538458219245,32ba200fc94015519830,model,real:engines\XAI-Compress\.test-tmp\final-all\test_neural_transformer_roundt0\tr.pt,train
brotli,11,brotli|11|identity,identity,4.805369127516778,0.0039840999961597845,5.160000000614673e-05,smallest,0.010738444884408437,32d89176e2d3708d119b,markdown,real:engines\XAI-Compress\results\final_project\limitations.md,train
zstd,6,zstd|6|identity,identity,6.040268456375839,7.759999425616115e-05,2.580000727903098e-05,fastest,0.03910464830812678,32d89176e2d3708d119b,markdown,real:engines\XAI-Compress\results\final_project\limitations.md,train
brotli,6,brotli|6|identity,identity,5.315436241610739,0.0011335000017425045,4.8000001697801054e-05,balanced,0.14014998361848408,32d89176e2d3708d119b,markdown,real:engines\XAI-Compress\results\final_project\limitations.md,train
brotli,6,brotli|6|identity,identity,6.960205078125,0.0037057000008644536,0.0006271000020205975,smallest,0.007464253447425325,3301a9173e2fc7fc9073,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\04_07__outside_talking_still_laughing__QKCCFKBT.mp4,train
deflate,9,deflate|9|identity,identity,7.06884765625,0.001445000001695007,9.290000889450312e-05,fastest,0.011032410676374236,3301a9173e2fc7fc9073,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\04_07__outside_talking_still_laughing__QKCCFKBT.mp4,train
brotli,6,brotli|6|identity,identity,6.960205078125,0.0037057000008644536,0.0006271000020205975,balanced,0.020093520024540935,3301a9173e2fc7fc9073,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\04_07__outside_talking_still_laughing__QKCCFKBT.mp4,train
brotli,11,brotli|11|identity,identity,2.658682634730539,0.005256999997072853,4.8300003982149065e-05,smallest,0.016163203258370278,3302eb1afa92cfba09db,source_code,real:apps\desktop_flutter\lib\models\app_models.dart,test
zstd,3,zstd|3|identity,identity,3.094610778443114,3.9999998989515007e-05,1.610000617802143e-05,fastest,0.014334055003715327,3302eb1afa92cfba09db,source_code,real:apps\desktop_flutter\lib\models\app_models.dart,test
deflate,9,deflate|9|identity,identity,2.9125748502994013,7.100000220816582e-05,1.4899997040629387e-05,balanced,0.02944584182462263,3302eb1afa92cfba09db,source_code,real:apps\desktop_flutter\lib\models\app_models.dart,test
brotli,9,brotli|9|identity,identity,5.424657534246576,0.0005920999974478036,2.1100000594742596e-05,smallest,0.0031063572427593947,331720219e4df449a1b6,json,real:apps\web_angular\.angular\cache\20.3.28\xai-web\vite\deps_ssr\_metadata.json,train
deflate,6,deflate|6|identity,identity,6.301369863013699,5.0300004659220576e-05,8.200004231184721e-06,fastest,0.023010502972620785,331720219e4df449a1b6,json,real:apps\web_angular\.angular\cache\20.3.28\xai-web\vite\deps_ssr\_metadata.json,train
brotli,9,brotli|9|identity,identity,5.424657534246576,0.0005920999974478036,2.1100000594742596e-05,balanced,0.04888619023162208,331720219e4df449a1b6,json,real:apps\web_angular\.angular\cache\20.3.28\xai-web\vite\deps_ssr\_metadata.json,train
brotli,11,brotli|11|identity,identity,6.780149946447697,0.1657005000015488,0.000637400007690303,smallest,0.017553508643119352,33871ff9658d3db6be3a,model,real:engines\XAI-Compress\.test-tmp\test_neural_gru_roundtrip0\tiny.pt,train
zstd,6,zstd|6|identity,identity,7.003498750446269,0.00047509999421890825,0.00010279999696649611,fastest,0.017667221245127172,33871ff9658d3db6be3a,model,real:engines\XAI-Compress\.test-tmp\test_neural_gru_roundtrip0\tiny.pt,train
brotli,6,brotli|6|identity,identity,6.858122099250267,0.0028618000069400296,0.0005003999976906925,balanced,0.060625355448823116,33871ff9658d3db6be3a,model,real:engines\XAI-Compress\.test-tmp\test_neural_gru_roundtrip0\tiny.pt,train
brotli,11,brotli|11|identity,identity,6.78129239557301,0.18493249999301042,0.0007707999902777374,smallest,0.01801891720805117,339af94f88272cc6fb2d,model,real:engines\XAI-Compress\.test-tmp\final-validation\test_neural_rans_roundtrip0\tiny.pt,train
zstd,9,zstd|9|identity,identity,7.000928239914316,0.00018370000179857016,3.700000524986535e-05,fastest,0.011960697022016808,339af94f88272cc6fb2d,model,real:engines\XAI-Compress\.test-tmp\final-validation\test_neural_rans_roundtrip0\tiny.pt,train
brotli,6,brotli|6|identity,identity,6.8552659764369865,0.0024861999991117045,0.0001863000070443377,balanced,0.04100748755831651,339af94f88272cc6fb2d,model,real:engines\XAI-Compress\.test-tmp\final-validation\test_neural_rans_roundtrip0\tiny.pt,train
lzma2,6,lzma2|6|identity,identity,6.17041015625,0.03460999998787884,0.007986300013726577,smallest,0.025173154483147612,33d954eab6b15d28c261,model,real:engines\XAI-Compress\checkpoints\neural_lossy_v1\validation.epoch-0001.pt,validation
zstd,1,zstd|1|identity,identity,6.916259765625,0.0004394999996293336,0.00028900000324938446,fastest,0.02937874046620224,33d954eab6b15d28c261,model,real:engines\XAI-Compress\checkpoints\neural_lossy_v1\validation.epoch-0001.pt,validation
brotli,6,brotli|6|identity,identity,6.466064453125,0.006348499999148771,0.0014236999995773658,balanced,0.10952677941516617,33d954eab6b15d28c261,model,real:engines\XAI-Compress\checkpoints\neural_lossy_v1\validation.epoch-0001.pt,validation
brotli,11,brotli|11|identity,identity,7.6728515625,0.7426772000035271,0.0010368999937782064,smallest,0.017185564956602308,33e0d3c3c2a5a53d52ed,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_15__exit_phone_room__02HILKYO.mp4,validation
deflate,9,deflate|9|identity,identity,7.7349853515625,0.0013318999990588054,0.00010320000001229346,fastest,0.011023270778332536,33e0d3c3c2a5a53d52ed,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_15__exit_phone_room__02HILKYO.mp4,validation
brotli,6,brotli|6|identity,identity,7.6824951171875,0.003926100005628541,0.0005904999998165295,balanced,0.02701690287647272,33e0d3c3c2a5a53d52ed,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_15__exit_phone_room__02HILKYO.mp4,validation
brotli,6,brotli|6|identity,identity,6.807861328125,0.003888599996571429,0.0006176000024424866,smallest,0.017095434693593405,33e6ebc6f7164821ab13,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\03_09__outside_talking_still_laughing__RCETIXYL.mp4,validation
zstd,6,zstd|6|identity,identity,7.102294921875,0.00117270000919234,3.54999938281253e-05,fastest,0.015010767198850238,33e6ebc6f7164821ab13,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\03_09__outside_talking_still_laughing__RCETIXYL.mp4,validation
brotli,6,brotli|6|identity,identity,6.807861328125,0.003888599996571429,0.0006176000024424866,balanced,0.022139811060947926,33e6ebc6f7164821ab13,video,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\03_09__outside_talking_still_laughing__RCETIXYL.mp4,validation
lzma2,6,lzma2|6|identity,identity,0.97314453125,0.023244500000146218,0.001717299994197674,smallest,0.010919841335926434,33ee9cdee674f29d2d9e,csv,real:engines\XAI-Compress\results\hybrid_ai\selector_dataset.csv,train
zstd,1,zstd|1|identity,identity,1.113525390625,0.0003539000026648864,0.00013839999155607074,fastest,0.0031896258775285114,33ee9cdee674f29d2d9e,csv,real:engines\XAI-Compress\results\hybrid_ai\selector_dataset.csv,train
brotli,4,brotli|4|identity,identity,1.0699462890625,0.0016528999985894188,0.0002792000013869256,balanced,0.013643170131102764,33ee9cdee674f29d2d9e,csv,real:engines\XAI-Compress\results\hybrid_ai\selector_dataset.csv,train
