source_id,source_group,source_path,origin,category,original_bytes,log2_file_size,size_bucket,sha256,split
ec61b4c6813af12057b2,real:apps\desktop_flutter\lib\core\app_state.dart,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\lib\core\app_state.dart,real,source_code,2596,11.342074667999139,lt_16KiB,8c7144560992b7f4580059285ef090e72047da34d5a7fd2315a803c972fa394a,train
755d61fee6bc41a7ebb5,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_11__meeting_serious__FCNL2OVP.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_11__meeting_serious__FCNL2OVP.mp4,real,video,6572942,22.64810782400962,1_10MiB,07417ffa6a78b879025421e3008ba1ea0086502972b5140035824d9ba4e48e0b,validation
d014daf4a7766899d866,real:apps\admin_dotnet\Components\Pages\Users.razor,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\Components\Pages\Users.razor,real,binary,1112,10.118941072723507,lt_16KiB,ee07462570797a52f737cb658c29c06b264604efedbb138a0f08be523a8d6eee,train
9af7b397df0c5c4a79ac,real:engines\XAI-Compress\checkpoints\neural_lossless_v2\best.metrics.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\neural_lossless_v2\best.metrics.csv,real,csv,16965,14.05027380959834,16_64KiB,d517f610a3c81e0031c436cad6a23e34799d1050a1dcb44280dd767f4875bc6a,train
8821d5b6f328c08f521a,real:apps\admin_dotnet\bin\Debug\net8.0\Microsoft.IdentityModel.Abstractions.dll,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.IdentityModel.Abstractions.dll,real,executable,19376,14.24198314969433,16_64KiB,93af2085c7b5f68f33d69c7ac52e869515df91142af1823f04dad2c34d626f3d,validation
378ca8ebe3df3e5cd119,real:engines\XAI-Compress\results\model_search\controller_logs\stdout-20260831-132438.log,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\controller_logs\stdout-20260831-132438.log,real,logs,40,5.321928094887363,lt_16KiB,a0754530ee73ad6028cc8dbc037b6cf16b837d84925bff860f662636e29c9e92,train
0e36834fc396df48bca8,real:docs\ARCHITECTURE.md,C:\Users\ss\Desktop\XAI\XAI\docs\ARCHITECTURE.md,real,markdown,1302,10.346513733165635,lt_16KiB,03ba14b3405a22ff7cf0d94e4b6417108747d3b2d2d62b2cb7a139a9215761d7,train
c0aa9809fcdcbb0fd676,real:engines\XAI-Compress\.test-tmp\post-roundtrip-fix\test_neural_transformer_roundt0\tr.pt,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\.test-tmp\post-roundtrip-fix\test_neural_transformer_roundt0\tr.pt,real,model,59837,15.8687502253362,16_64KiB,15018042b7bebdb7e27fb6af3426ace03b2d59a7087c8edbfe295d66a8e7c65a,train
83e871b090051df2276e,real:apps\desktop_flutter\lib\main.dart,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\lib\main.dart,real,source_code,1485,10.536247215688128,lt_16KiB,8db970f41e76f0a94429f16de1f9431557f05c6d905aa239184f4895d2a79f25,train
ef71fd0300ba3ce2fc49,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_11__outside_talking_pan_laughing__WIZ7GKOD.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_11__outside_talking_pan_laughing__WIZ7GKOD.mp4,real,video,5053825,22.268944277927538,1_10MiB,3d0276baaa2d6e46b51d548ed23135d639b69e4879773bc565e5122066eeff6d,validation
293a8a96d9aad3bce146,real:apps\admin_dotnet\Components\Routes.razor,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\Components\Routes.razor,real,binary,650,9.344295907915816,lt_16KiB,62152858bb8ab3df22ad10b8fd36a58571bf66295051cbc7cc923dfa8f96e64d,validation
022eaf06a0fa50211134,real:engines\XAI-Compress\checkpoints\neural_lossy_v1\validation.metrics.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\neural_lossy_v1\validation.metrics.csv,real,csv,348,8.442943495848729,lt_16KiB,dc9c8e265ad871638602cf4ff6e62276bd07cdce2a432d592315007c385b141e,train
19f914f0c62255e7adae,real:apps\admin_dotnet\bin\Debug\net8.0\Microsoft.IdentityModel.JsonWebTokens.dll,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.IdentityModel.JsonWebTokens.dll,real,executable,127520,16.960364008877836,64KiB_1MiB,2c04d1978b0e4586a16fb97ca9a86f920193e306e67914daa0373ef1996cf763,train
5b2a797175be2fc16d7c,real:apps\admin_dotnet\obj\Debug\net8.0\staticwebassets.build.json,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\Debug\net8.0\staticwebassets.build.json,real,json,4157,12.021327032624372,lt_16KiB,1c8e6c8b6ff3ec92e978cd88235af2a4583538d0f632eb3181ef69e8b88eb97f,test
75f7892bb0ad277cdd49,real:engines\XAI-Compress\results\model_search\controller_logs\stdout-20260901-000030.log,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\controller_logs\stdout-20260901-000030.log,real,logs,44,5.459431618637297,lt_16KiB,3cd340b60c0846cbd8abe3d0fdae06a70d3e6b9a079f4a1782264003d4d0fb49,train
0436fe48f5cecec2732f,real:docs\ROADMAP.md,C:\Users\ss\Desktop\XAI\XAI\docs\ROADMAP.md,real,markdown,977,9.932214751968385,lt_16KiB,5c83f2f5401a163feb2ad0683fb58b30a98694f06e8dd225a5a9d314bacba478,validation
b69861916d320c181192,real:engines\XAI-Compress\.test-tmp\rust-stream-parity\test_neural_gru_roundtrip0\tiny.pt,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\.test-tmp\rust-stream-parity\test_neural_gru_roundtrip0\tiny.pt,real,model,28010,14.773654362961869,16_64KiB,ef98894b25207b4e0643c4bbd51d67a73e794dd17724a31b34df83e9ec06b5c8,train
3302eb1afa92cfba09db,real:apps\desktop_flutter\lib\models\app_models.dart,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\lib\models\app_models.dart,real,source_code,1670,10.705632387361415,lt_16KiB,004e1f42db89fe8c1cece5b29efc3c2c268ec9f623731690c6a45e0e9a7c8597,test
d2803cf8fdb115987e93,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_11__secret_conversation__4OJNJLOO.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_11__secret_conversation__4OJNJLOO.mp4,real,video,4886038,22.220233653190984,1_10MiB,958beca76037165231a30349e28c41ace287b30df1ea3c4c3a0351faf8d205ad,train
182e044392c0ae8be9a0,real:engines\XAI-Compress\results\final\figures\actual_bpb_comparison.svg,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final\figures\actual_bpb_comparison.svg,real,xml,2725,11.41204051455165,lt_16KiB,cb29aa88484630083591f9d34f933f0d1492ef5eafb317c1b297d327160c0918,train
fded4a63825d00299d65,real:apps\admin_dotnet\Components\StatusBadge.razor,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\Components\StatusBadge.razor,real,binary,196,7.614709844115208,lt_16KiB,ad6568486bccf627b46a5c89bebb6018e52d3c64f47f8bb4d1a6a87a48d751bb,train
eaf7de020b6ea54a4f20,real:engines\XAI-Compress\checkpoints\phase_i_v1_128_domain.metrics.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\phase_i_v1_128_domain.metrics.csv,real,csv,1070,10.06339508128851,lt_16KiB,ed441a1ab2f1058583bfcb2d81f81a7aac39b5888ec4a322c1284853e7db4713,train
0cf1de3f56b120d6ff80,real:apps\admin_dotnet\bin\Debug\net8.0\Microsoft.IdentityModel.Logging.dll,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.IdentityModel.Logging.dll,real,executable,36896,15.171176797651771,16_64KiB,7b87ec9cbd7042fc140165bdd49ed556f8b9b36f0333209e83edb1108eb2ab4c,train
70e92dad3612bbec9264,real:docs\SECURITY.md,C:\Users\ss\Desktop\XAI\XAI\docs\SECURITY.md,real,markdown,978,9.933690654952233,lt_16KiB,c7d1db4bfe0d31b2c2f7452cb56f91ddefe89dc9e3c9052cea951ce5f02add59,train
6d9b9891c3a088ac6614,real:engines\XAI-Compress\.test-tmp\rust-stream-parity\test_neural_rans_roundtrip0\tiny.pt,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\.test-tmp\rust-stream-parity\test_neural_rans_roundtrip0\tiny.pt,real,model,28010,14.773654362961869,16_64KiB,9f6898a1290aaf925df1cf77f3d129c12699117b95a104f6b09ed9a7534984b5,train
97691ad7e4d435ec51b1,real:apps\desktop_flutter\lib\screens\app_shell.dart,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\lib\screens\app_shell.dart,real,source_code,1252,10.290018846932618,lt_16KiB,55ffadf4cb800fd5a2e3009839f995a78794f9a570d12f5e85a680d9e6b53e64,train
20a0dc406fb05d2b3a07,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_11__talking_against_wall__4OJNJLOO.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_11__talking_against_wall__4OJNJLOO.mp4,real,video,3552800,21.760525045741836,1_10MiB,629d40e1522e2aca349e69d5c72de543371a0915491d24eddb9c99582e084952,train
5622cd4d2894fa67c7ef,real:engines\XAI-Compress\results\final\figures\bpb_throughput_pareto.svg,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final\figures\bpb_throughput_pareto.svg,real,xml,1757,10.778898476008376,lt_16KiB,f1f2492d3681fe887bb61c0679d7e901366635976767927d58b0f36a70caff64,train
16b64b2444f082d8e961,real:apps\admin_dotnet\Dockerfile,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\Dockerfile,real,binary,368,8.523561956057012,lt_16KiB,699c3bb93ff542abbd24e89e5fcb975e3126accf6ff9abd8dc02b7a99d0e8349,validation
65bf560af5044b80b90a,real:engines\XAI-Compress\checkpoints\phase_i_v1_128_sanity.metrics.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\phase_i_v1_128_sanity.metrics.csv,real,csv,393,8.618385502258606,lt_16KiB,6f44e5e2e820e65098845478b64d241f39dc7b93722e296c5965060329ac9c2c,train
f0fe3df3e68ae153351f,real:apps\admin_dotnet\bin\Debug\net8.0\Microsoft.IdentityModel.Protocols.dll,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.IdentityModel.Protocols.dll,real,executable,40376,15.301210371298426,16_64KiB,24cbe9fad98d18d84cf376a2fb3a0d968b0f8bf8bef00be74fa4a8aa991bef1f,train
d27dc1d6d4717d80c545,real:apps\admin_dotnet\obj\project.assets.json,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\project.assets.json,real,json,87148,16.411179935200575,64KiB_1MiB,55a1d5d8ca7de1337f99fbd657fb61a2cefb5d4be40b2476dbd13b43ff71e374,test
7adfa9a998b33e96b984,real:engines\XAI-Compress\data\hybrid_selector\README.md,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\hybrid_selector\README.md,real,markdown,453,8.823367240046235,lt_16KiB,cf3f0ea143dca8c7f617161a28d9868134d8f5dc8c33dd49e0ec58f4fc5d7bc4,train
66aafaf6bd21124e9720,real:engines\XAI-Compress\.test-tmp\rust-stream-parity\test_neural_transformer_roundt0\tr.pt,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\.test-tmp\rust-stream-parity\test_neural_transformer_roundt0\tr.pt,real,model,59837,15.8687502253362,16_64KiB,ff233ecc25df8379fad46ef5e0d185232644c6c2f234e15c0b7c3bcc9ba59a8c,train
3bef862c4645b5f073aa,real:apps\desktop_flutter\lib\screens\compress_screen.dart,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\lib\screens\compress_screen.dart,real,source_code,1966,10.94104760634058,lt_16KiB,028916f82c5a400e073066cac3a9a3b58e00befafa6dcc3293891815abe11093,train
f87f2f1d38f375a293de,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_11__talking_against_wall__9229VVZ3.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_11__talking_against_wall__9229VVZ3.mp4,real,video,3508550,21.742443491586904,1_10MiB,9e529097865b25cab149c4c93795d1308dbe2d3b0d0cf3beef3052f6901ec7d3,train
f98ea49333a967289174,real:engines\XAI-Compress\results\final\figures\compression_ratio_comparison.svg,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final\figures\compression_ratio_comparison.svg,real,xml,2733,11.416269744523207,lt_16KiB,f6697330854ba1ffc7d586fce7a38e0523d20dbcbcc47049527d2378d7bf12f1,train
6d16877bc95ccf794c68,real:apps\admin_dotnet\obj\AdminDotNet.csproj.nuget.g.props,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\AdminDotNet.csproj.nuget.g.props,real,binary,1554,10.60177078840771,lt_16KiB,b8a07be13b6319f08145f704c9738aa6b418b3665fba68aa431567224ebbf49f,validation
6c322c98f04221d7d754,real:engines\XAI-Compress\checkpoints\phase_j_v1_128.metrics.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\phase_j_v1_128.metrics.csv,real,csv,2068,11.014020470314934,lt_16KiB,db6ea405057ed8b597ca6c31af8c221317ba51ebf974ba60f79e5bae2ac1c574,train
0e8b25cc815e7a9d1090,real:apps\admin_dotnet\bin\Debug\net8.0\Microsoft.IdentityModel.Protocols.OpenIdConnect.dll,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.IdentityModel.Protocols.OpenIdConnect.dll,real,executable,120240,16.875557388803728,64KiB_1MiB,3aa495e1ab1866aa65b8fb1f9786f887ce32b5f629fd7639940944ee73dd5142,validation
a04eb1c522e75818c229,real:apps\admin_dotnet\Properties\launchSettings.json,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\Properties\launchSettings.json,real,json,375,8.550746785383243,lt_16KiB,7cf5677b4084f7726f6323c1b151639b3048a4ad3134237138a800586215c444,train
b6ecabc3712843a3e212,real:engines\XAI-Compress\results\model_search\imports\auto\lr-0-0002-f316e33308\v1\xai-compress-auto-lr-0-0002-f316e33308.log,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\auto\lr-0-0002-f316e33308\v1\xai-compress-auto-lr-0-0002-f316e33308.log,real,logs,3319,11.6965329140783,lt_16KiB,53007d33c82169556994c6c223c9474aa3113cdb2a37ff0ad074674cab824603,train
6a6d93f69d982d17e3ef,real:engines\XAI-Compress\data\README.md,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\README.md,real,markdown,239,7.900866807980749,lt_16KiB,db33b934817b142de5e63515b56520711e7b6bf5924571d52bda6996e6973fbc,train
33871ff9658d3db6be3a,real:engines\XAI-Compress\.test-tmp\test_neural_gru_roundtrip0\tiny.pt,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\.test-tmp\test_neural_gru_roundtrip0\tiny.pt,real,model,28010,14.773654362961869,16_64KiB,b503683cf89d102b3c521372b4acb02277de56f35d8e427362746eedf6ff604d,train
b00664fd5d62a3e1e6b1,real:apps\desktop_flutter\lib\screens\decompress_screen.dart,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\lib\screens\decompress_screen.dart,real,source_code,1626,10.667111542075027,lt_16KiB,003a019536a02a5a709224c958d7d0e286a868924636a69a6d58f7e41fba346c,train
7fb59a603cc325bd93c4,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_11__talking_against_wall__UQ0BOBNO.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_11__talking_against_wall__UQ0BOBNO.mp4,real,video,3473674,21.72803093458375,1_10MiB,84d389e26868b21b9dd88d6b1dda8bb889a177f7432281d4e83ff7a8180d7218,validation
e98fc49a2ff584390f6d,real:engines\XAI-Compress\results\final\figures\compression_throughput.svg,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final\figures\compression_throughput.svg,real,xml,2724,11.411510988012072,lt_16KiB,29ffc38f86ae352f453dab9ff2660348c2264c5e2dba42605bbe4b79f6e11b10,validation
eb3137425f442f1e8b9e,real:apps\admin_dotnet\obj\AdminDotNet.csproj.nuget.g.targets,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\AdminDotNet.csproj.nuget.g.targets,real,binary,1537,10.585901449690772,lt_16KiB,44b83b37e24f948c187f9bcf8dec6a8e3fb30136ed8a5b81cc56a9e54bfd80a4,train
5a327ca323d4ec5c93d3,real:engines\XAI-Compress\checkpoints\phase_j_v1_256.metrics.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\phase_j_v1_256.metrics.csv,real,csv,2066,11.01262453886506,lt_16KiB,8b23e9cd66e6325a9596b5e0b36f4f93f95c7c529489901b30319f0eaa34f019,train
0c3867d106056f926e38,real:apps\admin_dotnet\bin\Debug\net8.0\Microsoft.IdentityModel.Tokens.dll,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.IdentityModel.Tokens.dll,real,executable,285728,18.1242828949666,64KiB_1MiB,479dbbe8b91eb993bfb63e3a37bb7c8f11a6e0189823871123b89fb3d4f9b54f,validation
2ffff4aab3653131b3ec,real:apps\desktop_flutter\.dart_tool\extension_discovery\vs_code.json,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\.dart_tool\extension_discovery\vs_code.json,real,json,96,6.584962500721156,lt_16KiB,fb23b6516ea1ec00c26ff5d508f3cbf6b5259e12ae4f7c753df1a3dea767abcc,train
05320ebecf86df653a40,real:engines\XAI-Compress\results\model_search\imports\auto\residual-scale-depth-3c28504154\v1\xai-compress-auto-residual-scale-depth-3c28504154.log,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\auto\residual-scale-depth-3c28504154\v1\xai-compress-auto-residual-scale-depth-3c28504154.log,real,logs,50343,15.619503570545008,16_64KiB,eeb3af606ff7ad60a3564be9516e12939a25e8a38f7211f289d06f2998af532e,train
0836f11ee1af41e93738,real:engines\XAI-Compress\README.md,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\README.md,real,markdown,4053,11.984774460046841,lt_16KiB,5a2a61c738f6ebf15e547ba680d8ac3235154f58fc33ff8351badf8662349ae3,train
9ee4dbd61e3bad2a3cc1,real:engines\XAI-Compress\.test-tmp\test_neural_rans_roundtrip0\tiny.pt,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\.test-tmp\test_neural_rans_roundtrip0\tiny.pt,real,model,28010,14.773654362961869,16_64KiB,e2fa195d301adb41520643992fd3d37548f1c25270dddc8ee036ec3bd282533e,train
11ad420c87dc56131f6a,real:apps\desktop_flutter\lib\screens\history_screen.dart,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\lib\screens\history_screen.dart,real,source_code,1138,10.152284842306582,lt_16KiB,8532a383221b8021738d395a397290f5a436f379b331d666faf70be7c4084c42,train
9d10fc53653b38baafaf,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_11__walking_outside_cafe_disgusted__FAFWDR4W.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_11__walking_outside_cafe_disgusted__FAFWDR4W.mp4,real,video,2228323,21.08752693877206,1_10MiB,43633b0fc9e7a5ab9f4ab30ef6323dfcc443a236b4486e21fe843bb431e351fd,train
6028a14ed9d66a5cd4e5,real:engines\XAI-Compress\results\final\figures\decompression_throughput.svg,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final\figures\decompression_throughput.svg,real,xml,2726,11.41256984680521,lt_16KiB,140a000aeabfe1f5450068e02cce34aef1a04929e72048163bd368b34c72bdf9,train
324866fdc950a7df39b8,real:apps\admin_dotnet\obj\Debug\net8.0\AdminDotNet.AssemblyInfoInputs.cache,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\Debug\net8.0\AdminDotNet.AssemblyInfoInputs.cache,real,binary,66,6.044394119358453,lt_16KiB,8dd22da2d3f7563682571f75dcdf3fe2a134fed573aed50fbc7d3bbe028d2ac3,validation
dd742b1692d3dec6718c,real:engines\XAI-Compress\data\domain_focused\archive (1)\FaceForensics++_C23\csv\DeepFakeDetection.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\domain_focused\archive (1)\FaceForensics++_C23\csv\DeepFakeDetection.csv,real,csv,95114,16.53737008913192,64KiB_1MiB,327a8624a0ffba6d5fa3e0031380546618ddb2e68ccc74029e4180f48ccf14aa,validation
a725b79e4cca44345c70,real:apps\admin_dotnet\bin\Debug\net8.0\Microsoft.IO.RecyclableMemoryStream.dll,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.IO.RecyclableMemoryStream.dll,real,executable,65568,16.000704269011248,64KiB_1MiB,af24fa342b7f9f08627eb1b2f9410f2f64970b1e135c5fe4837878f8ab3ecb68,train
4a0cf3dd27acbb49f33e,real:apps\desktop_flutter\.dart_tool\package_config.json,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\.dart_tool\package_config.json,real,json,20279,14.307698891328007,16_64KiB,06ed7b7b819febb5de0846ee169fd98fe546836a8ff04a042694f4c48fa9a4b0,train
34a7e2776e08c7473a31,real:engines\XAI-Compress\results\model_search\imports\candidate_a_retry_20260831\watch.log,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\candidate_a_retry_20260831\watch.log,real,logs,5022,12.2940463132715,lt_16KiB,8cbfe49900c8b1f49524e7ac660505ca74ec694b76a89af60b64e03d2e0a23eb,train
2bb9b1a51577d215e415,real:engines\XAI-Compress\reports\benchmark_report.md,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\reports\benchmark_report.md,real,markdown,1531,10.580258567499788,lt_16KiB,9d6ad6d2875bc2d24774b01cf88696d150748cf3748e27bc33ce7604885464ea,train
d26718c57ed4175d4b62,real:engines\XAI-Compress\.test-tmp\test_neural_transformer_roundt0\tr.pt,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\.test-tmp\test_neural_transformer_roundt0\tr.pt,real,model,59837,15.8687502253362,16_64KiB,a775f8674e0386a79c0a3099244586079aa0fa18e67a1a554ce656553999ab1b,train
6515aab6b83274e6c0aa,real:apps\desktop_flutter\lib\screens\receive_screen.dart,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\lib\screens\receive_screen.dart,real,source_code,1929,10.913637428049103,lt_16KiB,10b5ee352a08934295df162f73fe484b9e18f4a03e02912d65d4160640647b37,train
8e0163f8d08517f2bfbd,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_12__outside_talking_pan_laughing__TNI7KUZ6.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_12__outside_talking_pan_laughing__TNI7KUZ6.mp4,real,video,3066330,21.54808153825305,1_10MiB,88b8db1465ace10c9863a4e0d75507036f412b3d3d749742b35ecccbaf597cad,test
14628b9e02e50e1fb98c,real:engines\XAI-Compress\results\final\figures\transformer_activation_trajectory.svg,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final\figures\transformer_activation_trajectory.svg,real,xml,1746,10.76983784362944,lt_16KiB,b47bc0f9a6c43d2ca0bca8cf7c082abcd7a980c767b0b133333ffaada87b5f6f,train
2e045845e47e95509422,real:apps\admin_dotnet\obj\Debug\net8.0\AdminDotNet.assets.cache,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\Debug\net8.0\AdminDotNet.assets.cache,real,binary,27834,14.764560631570992,16_64KiB,a9da2150a1f0b82fb803d5b00e24077f304de0c9058c994c8cce340d51072544,validation
9db0ad4bb1a1efefff0e,real:engines\XAI-Compress\data\domain_focused\archive (1)\FaceForensics++_C23\csv\Deepfakes.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\domain_focused\archive (1)\FaceForensics++_C23\csv\Deepfakes.csv,real,csv,53470,15.706442056285981,16_64KiB,d64ad223d029ee46dc780f70db96bfc0b60ab41ea1d884cabc9bb6ac00146eb4,train
6c72098b2d0db7f89801,real:apps\admin_dotnet\bin\Debug\net8.0\Polly.Core.dll,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Polly.Core.dll,real,executable,242976,17.89045429283184,64KiB_1MiB,75c811a4b83826eacb161f452d522fa04d19f256e43a4c548e8ef24afe94d4e9,train
249a6726407166c99327,real:apps\desktop_flutter\.dart_tool\package_graph.json,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\.dart_tool\package_graph.json,real,json,17030,14.055790814565905,16_64KiB,bf8ed3b11ffb10a18f45a9a6f2692e6da78c3bb19cb7238846ef7f0c4bfa302e,train
316bca2d06072bb82678,real:engines\XAI-Compress\results\model_search\imports\candidate_a_retry_20260831\xai-compress-candidate-a-lr-0-0003-clean-retry.log,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\candidate_a_retry_20260831\xai-compress-candidate-a-lr-0-0003-clean-retry.log,real,logs,41828,15.352181396917892,16_64KiB,979b784cb833cf65ec18c2ae8840a4c70280ffdab576222cb842ac7cba128bd4,train
81a445cc02e5ab1cabd2,real:engines\XAI-Compress\reports\experiment_report.md,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\reports\experiment_report.md,real,markdown,448,8.807354922057604,lt_16KiB,20f398f646b5787c9f2fc81d3d3d4a5e60f41a1a3da1763185b0a9731b9e693d,test
4cd931f1b78c4370623d,real:engines\XAI-Compress\checkpoints\gru_hq_v1.pt,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\gru_hq_v1.pt,real,model,9492611,23.178373533140967,1_10MiB,b4132c3467b7bc6c3be80aa1657d52c193ca90443a717dcfb19efb5baeb757ba,train
b4fdbe65f1a0e9cf88e7,real:apps\desktop_flutter\lib\screens\settings_screen.dart,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\lib\screens\settings_screen.dart,real,source_code,2332,11.187352073200497,lt_16KiB,bf578f72d76c5f722875513ea22d2a05bdf7bd36e2b24045df43c45efba29d00,train
09276f7e651e3daee010,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_12__outside_talking_still_laughing__TNI7KUZ6.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\01_12__outside_talking_still_laughing__TNI7KUZ6.mp4,real,video,3091788,21.560009968200664,1_10MiB,1afa763a47a984cb1ed4483f2bacfb72d711a7a3b6f520783f1dc85ffdb2508a,train
